"Relative","Count","SrcBytes","DstBytes","ExitCode"
"GameData\QNZL\CharFace\3016188","1","19994","25096","0"
"GameData\QNZL\CharFace\301618801","1","35134","43862","0"
"GameData\QNZL\CharFace\3016189","1","21970","26966","0"
"GameData\QNZL\CharFace\3017001","1","21364","26221","0"
"GameData\QNZL\CharFace\301700101","1","23028","28202","0"
"GameData\QNZL\CharFace\3017002","1","21086","26002","0"
"GameData\QNZL\CharFace\301700201","1","18438","22700","0"
"GameData\QNZL\CharFace\abofeisi","9","337426","47656","0"
"GameData\QNZL\CharFace\aige","8","225204","43382","0"
"GameData\QNZL\CharFace\ailin","6","214868","46094","0"
"GameData\QNZL\CharFace\ailinna","16","647844","59092","0"
"GameData\QNZL\CharFace\aishier","8","293750","46918","0"
"GameData\QNZL\CharFace\aisitaliya","20","694560","61781","0"
"GameData\QNZL\CharFace\aluoruisi","3","114962","48429","0"
"GameData\QNZL\CharFace\aluweier","16","414922","52683","0"
"GameData\QNZL\CharFace\aniekesi","7","218314","44391","0"
"GameData\QNZL\CharFace\anjie","14","355480","68835","0"
"GameData\QNZL\CharFace\anpusha","12","318842","47429","0"
"GameData\QNZL\CharFace\asangsi","1","32162","31484","0"
"GameData\QNZL\CharFace\asha","1","30962","30609","0"
"GameData\QNZL\CharFace\baiye","15","607438","70149","0"
"GameData\QNZL\CharFace\banshourenshaonv","1","34112","34554","0"
"GameData\QNZL\CharFace\baoshi","2","70126","44915","0"
"GameData\QNZL\CharFace\beier","6","210520","51007","0"
"GameData\QNZL\CharFace\beikasi","15","546836","56839","0"
"GameData\QNZL\CharFace\beila","9","235024","44165","0"
"GameData\QNZL\CharFace\bigui","7","168996","26338","0"
"GameData\QNZL\CharFace\cantinglaoban","3","50030","18639","0"
"GameData\QNZL\CharFace\chenlongshinv","1","22444","21684","0"
"GameData\QNZL\CharFace\chiai","8","219818","37489","0"
"GameData\QNZL\CharFace\chuguai","2","57870","38116","0"
"GameData\QNZL\CharFace\cike","1","25226","26787","0"
"GameData\QNZL\CharFace\dabosiju","18","615090","63539","0"
"GameData\QNZL\CharFace\daibi","19","375440","44481","0"
"GameData\QNZL\CharFace\danni","13","474334","63668","0"
"GameData\QNZL\CharFace\deao","1","20048","20210","0"
"GameData\QNZL\CharFace\dianna","2","72308","45507","0"
"GameData\QNZL\CharFace\dinisha","14","393294","58833","0"
"GameData\QNZL\CharFace\dinisha2","10","497282","71796","0"
"GameData\QNZL\CharFace\diyalituo","3","64278","27196","0"
"GameData\QNZL\CharFace\dudadaiwei","12","359484","48927","0"
"GameData\QNZL\CharFace\eba_tao_huodong","1","24806","24065","0"
"GameData\QNZL\CharFace\effect_recruit_choukacg","1","39998","48809","0"
"GameData\QNZL\CharFace\egunbide","1","35954","35845","0"
"GameData\QNZL\CharFace\egunbide2","1","32750","35779","0"
"GameData\QNZL\CharFace\emokuanggongnan","1","21064","21469","0"
"GameData\QNZL\CharFace\emokuanggongnv","1","23016","23710","0"
"GameData\QNZL\CharFace\feiergaina","14","358660","44957","0"
"GameData\QNZL\CharFace\feiyu","8","340082","48918","0"
"GameData\QNZL\CharFace\fennubai","1","28810","26957","0"
"GameData\QNZL\CharFace\fennuhong","1","24502","23841","0"
"GameData\QNZL\CharFace\fuluola","10","315016","50157","0"
"GameData\QNZL\CharFace\furen_tao_huodong","1","22440","24109","0"
"GameData\QNZL\CharFace\gelei","12","373426","45470","0"
"GameData\QNZL\CharFace\guizu","1","20224","21515","0"
"GameData\QNZL\CharFace\guizulaotou","2","41474","25044","0"
"GameData\QNZL\CharFace\guizunv","1","34244","34062","0"
"GameData\QNZL\CharFace\heihuatao","2","55406","29521","0"
"GameData\QNZL\CharFace\heimiansha","2","43842","21871","0"
"GameData\QNZL\CharFace\heishen_xiaonvwu","13","316570","46819","0"
"GameData\QNZL\CharFace\heishenhefu","10","264804","36954","0"
"GameData\QNZL\CharFace\heishenjuexing","3","110020","44132","0"
"GameData\QNZL\CharFace\heishenyina","5","113296","27486","0"
"GameData\QNZL\CharFace\heishenyueyong","17","453186","65904","0"
"GameData\QNZL\CharFace\heishenziyin","1","20732","20127","0"
"GameData\QNZL\CharFace\heiyin","18","685514","64622","0"
"GameData\QNZL\CharFace\heiyin_TMSG","18","627252","74354","0"
"GameData\QNZL\CharFace\hongqishi","1","33898","35365","0"
"GameData\QNZL\CharFace\huali","23","761952","59063","0"
"GameData\QNZL\CharFace\jiexisi","4","138400","60290","0"
"GameData\QNZL\CharFace\jiladiya","15","464182","47697","0"
"GameData\QNZL\CharFace\jiladiya_LSJR","12","465238","71816","0"
"GameData\QNZL\CharFace\jiladiya_SHMY","14","462864","45308","0"
"GameData\QNZL\CharFace\jiladiya2","15","519122","53027","0"
"GameData\QNZL\CharFace\jinglingnan","1","25950","28179","0"
"GameData\QNZL\CharFace\jinglingnv","1","26052","27600","0"
"GameData\QNZL\CharFace\jinzhu","16","529150","69457","0"
"GameData\QNZL\CharFace\jiuwayousi","1","29708","28854","0"
"GameData\QNZL\CharFace\jiuwayousiwuci","1","26382","25712","0"
"GameData\QNZL\CharFace\jiyan","16","546118","50317","0"
"GameData\QNZL\CharFace\jiyan_CLHQ","16","826172","75019","0"
"GameData\QNZL\CharFace\kaiersi","3","96828","36939","0"
"GameData\QNZL\CharFace\kaluodi","13","355892","43248","0"
"GameData\QNZL\CharFace\kaluolin","10","234084","31200","0"
"GameData\QNZL\CharFace\keersuna","13","382928","47248","0"
"GameData\QNZL\CharFace\keleier","6","173722","36948","0"
"GameData\QNZL\CharFace\keluoluo","15","472674","102506","0"
"GameData\QNZL\CharFace\kuluoai","9","242702","43079","0"
"GameData\QNZL\CharFace\kuluoxin","10","342992","45057","0"
"GameData\QNZL\CharFace\landuo","25","656110","67437","0"
"GameData\QNZL\CharFace\lanqishi","1","35322","36998","0"
"GameData\QNZL\CharFace\laonainai","1","28044","27781","0"
"GameData\QNZL\CharFace\layaxieerdekaerpeien","1","27812","29811","0"
"GameData\QNZL\CharFace\leilei","10","368938","66048","0"
"GameData\QNZL\CharFace\lianhua","16","567900","64662","0"
"GameData\QNZL\CharFace\liduo","17","609296","63029","0"
"GameData\QNZL\CharFace\lilibulangni","2","52794","35566","0"
"GameData\QNZL\CharFace\lilibulangnishitu","1","30414","34718","0"
"GameData\QNZL\CharFace\liliya","4","104584","33238","0"
"GameData\QNZL\CharFace\liliya2","23","596104","93379","0"
"GameData\QNZL\CharFace\liulangertong","1","23992","23656","0"
"GameData\QNZL\CharFace\liulangertong2","1","26080","26367","0"
"GameData\QNZL\CharFace\longnvguizu","1","28704","27318","0"
"GameData\QNZL\CharFace\luode","4","102050","33491","0"
"GameData\QNZL\CharFace\luoshali","9","280544","44331","0"
"GameData\QNZL\CharFace\luxi","18","518118","48858","0"
"GameData\QNZL\CharFace\luyisi","14","459682","50629","0"
"GameData\QNZL\CharFace\lv","29","947356","124873","0"
"GameData\QNZL\CharFace\maen","1","28810","29822","0"
"GameData\QNZL\CharFace\maerjina","1","30764","30891","0"
"GameData\QNZL\CharFace\manao","10","371686","63783","0"
"GameData\QNZL\CharFace\maojiang","2","40056","21572","0"
"GameData\QNZL\CharFace\maoniangfuwuyuan","2","63114","36189","0"
"GameData\QNZL\CharFace\masha","22","672238","73483","0"
"GameData\QNZL\CharFace\masha2","18","485018","49336","0"
"GameData\QNZL\CharFace\meikeluoka","2","57238","34439","0"
"GameData\QNZL\CharFace\misheng","9","341378","51901","0"
"GameData\QNZL\CharFace\miya","11","302884","71283","0"
"GameData\QNZL\CharFace\mu","36","1534458","138045","0"
"GameData\QNZL\CharFace\mu_DXQMY","30","1374058","85645","0"
"GameData\QNZL\CharFace\mudeheiying","1","38604","42458","0"
"GameData\QNZL\CharFace\nafei","11","434970","63193","0"
"GameData\QNZL\CharFace\naiaomi","20","764070","67700","0"
"GameData\QNZL\CharFace\naiaomi_YXYL","11","445960","59221","0"
"GameData\QNZL\CharFace\nainaifu","18","569608","59502","0"
"GameData\QNZL\CharFace\nanren_tao_huodong","1","26408","25819","0"
"GameData\QNZL\CharFace\nanrenshoushang_tao_huodong","1","26692","26244","0"
"GameData\QNZL\CharFace\nian","1","31004","33915","0"
"GameData\QNZL\CharFace\nianshoudeshanmian","1","18944","17902","0"
"GameData\QNZL\CharFace\nianshourenxing","1","36898","36955","0"
"GameData\QNZL\CharFace\nongfu_tao_huodong","1","20164","21235","0"
"GameData\QNZL\CharFace\nuoweiya","15","470744","49769","0"
"GameData\QNZL\CharFace\nuoya","15","634948","70463","0"
"GameData\QNZL\CharFace\nuoya_ZCYC","13","516240","58047","0"
"GameData\QNZL\CharFace\nuoya2","15","597788","67218","0"
"GameData\QNZL\CharFace\nvzhongnian","1","27472","27684","0"
"GameData\QNZL\CharFace\peineiluopu","23","545550","57552","0"
"GameData\QNZL\CharFace\peineiluopu_x","1","17648","18432","0"
"GameData\QNZL\CharFace\pingmin","1","17032","17651","0"
"GameData\QNZL\CharFace\pulinpudun","9","226202","34363","0"
"GameData\QNZL\CharFace\putongmonv","1","16020","16193","0"
"GameData\QNZL\CharFace\qiujier","8","322338","52132","0"
"GameData\QNZL\CharFace\renxingshitu","1","57396","37153","0"
"GameData\QNZL\CharFace\ruibiya","16","546568","51887","0"
"GameData\QNZL\CharFace\ruibiya2","19","602602","48295","0"
"GameData\QNZL\CharFace\saileisidina","17","574222","57468","0"
"GameData\QNZL\CharFace\saileisidina_YDZB","13","471752","53159","0"
"GameData\QNZL\CharFace\sala","8","281740","45921","0"
"GameData\QNZL\CharFace\sala_YZXG","14","435936","43976","0"
"GameData\QNZL\CharFace\seyu","18","523846","55939","0"
"GameData\QNZL\CharFace\shaonvailinna","7","199402","40996","0"
"GameData\QNZL\CharFace\shaonvanna","12","282670","39872","0"
"GameData\QNZL\CharFace\shaonvtao","1","23538","23810","0"
"GameData\QNZL\CharFace\shendengjinglingR","1","34848","36883","0"
"GameData\QNZL\CharFace\shenguang","7","248662","42419","0"
"GameData\QNZL\CharFace\shenguang_QQYMZ","8","369054","59781","0"
"GameData\QNZL\CharFace\shuixian","9","271478","45497","0"
"GameData\QNZL\CharFace\tajiana","12","348718","42873","0"
"GameData\QNZL\CharFace\tanlan","24","591322","39267","0"
"GameData\QNZL\CharFace\tao","12","447950","51962","0"
"GameData\QNZL\CharFace\tao_SFDQC","12","402126","41202","0"
"GameData\QNZL\CharFace\taoshouxingtai","1","21154","25714","0"
"GameData\QNZL\CharFace\tianshi2","1","29018","28827","0"
"GameData\QNZL\CharFace\tudishen","1","27108","28006","0"
"GameData\QNZL\CharFace\weibulien","1","25896","26671","0"
"GameData\QNZL\CharFace\xiaoanjie","3","85760","36672","0"
"GameData\QNZL\CharFace\xiaobeikasi","15","484938","48129","0"
"GameData\QNZL\CharFace\xiaobosiju","14","435726","54375","0"
"GameData\QNZL\CharFace\xiaoguaiheiying","1","9076","9032","0"
"GameData\QNZL\CharFace\xiaoheishen","1","21674","23859","0"
"GameData\QNZL\CharFace\xiaolingzhao","1","29974","32787","0"
"GameData\QNZL\CharFace\xiaomiya","3","70048","26062","0"
"GameData\QNZL\CharFace\xiaonanhai","1","28438","29269","0"
"GameData\QNZL\CharFace\xiaonanhai_qingdian","1","29930","30234","0"
"GameData\QNZL\CharFace\xiaonvhai","1","32658","32741","0"
"GameData\QNZL\CharFace\xiaonvhai_qingdian","1","35958","35757","0"
"GameData\QNZL\CharFace\xiaonvhai_tao_huodong","1","22810","22085","0"
"GameData\QNZL\CharFace\xiaoshan","9","397270","60175","0"
"GameData\QNZL\CharFace\xierfu","1","18748","20776","0"
"GameData\QNZL\CharFace\xijujia","17","454760","65646","0"
"GameData\QNZL\CharFace\xilai","17","631838","56198","0"
"GameData\QNZL\CharFace\ximengshitu","1","31262","34239","0"
"GameData\QNZL\CharFace\xinsun","1","21012","19464","0"
"GameData\QNZL\CharFace\xiongtu1","1","26272","25293","0"
"GameData\QNZL\CharFace\xixili","9","298380","43914","0"
"GameData\QNZL\CharFace\xuebugui","7","208726","41881","0"
"GameData\QNZL\CharFace\xuequan","6","168842","44550","0"
"GameData\QNZL\CharFace\xunhuimonv","1","20656","22619","0"
"GameData\QNZL\CharFace\yetanniya","15","611606","71146","0"
"GameData\QNZL\CharFace\yetanniya_ZDYS","14","564992","54063","0"
"GameData\QNZL\CharFace\yikaluosi","11","273978","34883","0"
"GameData\QNZL\CharFace\yila","23","680254","77570","0"
"GameData\QNZL\CharFace\yisheng","1","23372","23006","0"
"GameData\QNZL\CharFace\youmin","1","17364","18306","0"
"GameData\QNZL\CharFace\zhanbushi","1","32750","35769","0"
"GameData\YGST\CharFace\2103","25","611460","314530","0"
"GameData\YGST\CharFace\2103A","1","31354","36785","0"
"GameData\YGST\CharFace\2104","32","739870","341616","0"
"GameData\YGST\CharFace\2105","16","368800","215135","0"
"GameData\YGST\CharFace\2106","22","556306","300537","0"
"GameData\YGST\CharFace\2107","3","72298","42250","0"
"GameData\YGST\CharFace\2109","2","33182","20935","0"
"GameData\YGST\CharFace\2112","2","41534","29134","0"
"GameData\YGST\CharFace\2114","3","51166","29960","0"
"GameData\YGST\CharFace\2116","1","11686","12263","0"
"GameData\YGST\CharFace\2119","3","85764","38676","0"
"GameData\YGST\CharFace\2126","2","55862","34555","0"
"GameData\YGST\CharFace\2128","4","61518","30361","0"
"GameData\YGST\CharFace\2148","5","160778","64132","0"
"GameData\YGST\CharFace\2149","1","17418","19058","0"
"GameData\YGST\CharFace\2153","2","49178","31264","0"
"GameData\YGST\CharFace\2166","1","21892","25310","0"
"GameData\YGST\CharFace\2176","2","41326","25743","0"
